uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,1,2017-06-24T13:27:32.410Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,3274,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,1406,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,2,2017-06-24T13:27:45.026Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1645,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,11676,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,3,2017-06-24T13:28:06.266Z,1,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1104,F3_pretraining_pouque,CENTER_RIGHT,F_pretraining_poule,CENTER_LEFT,2060,touch_object,0,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,4,2017-06-24T13:28:17.351Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,2023,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,12230,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,5,2017-06-24T13:28:43.881Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,923,F_training_place_couette,CENTER_RIGHT,F_training_place_couette,CENTER_RIGHT,1257,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,6,2017-06-24T13:28:53.937Z,1,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,959,F3_training_voicing_glaze,CENTER_LEFT,F_training_voicing_glace,CENTER_RIGHT,1347,touch_object,0,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,7,2017-06-24T13:29:04.136Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,2110,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,3527,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,8,2017-06-24T13:29:17.687Z,1,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1591,F3_training_voicing_bouge,CENTER_RIGHT,F_training_voicing_bouche,CENTER_LEFT,2952,touch_object,0,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,9,2017-06-24T13:29:30.155Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1776,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,1207,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,10,2017-06-24T13:29:42.499Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,950,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1966,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,11,2017-06-24T13:29:53.322Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,712,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,1722,touch_object,1,0
7E7A2C8970B14F3AB72F38F22BC3652C,Unknown,2017-06-24,"",Children_Assim_french_training_3,1610,1,2017-06-24T13:27:32.000Z,2017-06-24T13:30:16.000Z,12,2017-06-24T13:30:03.624Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,956,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1491,touch_object,1,0
