uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,1,2017-06-23T14:55:39.930Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,4905,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,1594,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,2,2017-06-23T14:55:54.379Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1587,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,3231,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,3,2017-06-23T14:56:07.137Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1657,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,2305,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,4,2017-06-23T14:56:24.315Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,2109,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1611,touch_object,0,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,5,2017-06-23T14:56:35.889Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1525,F3_training_place_couepe,CENTER_RIGHT,F3_training_place_couepe,CENTER_RIGHT,1966,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,6,2017-06-23T14:56:47.255Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1588,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,2976,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,7,2017-06-23T14:56:59.739Z,0,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1956,F3_training_voicing_sague,CENTER_LEFT,F3_training_voicing_sague,CENTER_LEFT,2095,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,8,2017-06-23T14:57:13.915Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1674,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,1973,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,9,2017-06-23T14:57:25.424Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1774,F3_training_voicing_lambe,CENTER_RIGHT,F3_training_voicing_lambe,CENTER_RIGHT,2142,touch_object,1,0
A942A37B96EB405487B9B779CD2FA0BB,Unknown,2017-06-23,"",Children_Assim_french_training_4,1608,1,2017-06-23T14:55:39.000Z,2017-06-23T14:57:51.000Z,10,2017-06-23T14:57:37.225Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1442,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,2559,touch_object,1,0
