uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,1,2017-10-25T08:28:12.850Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2779,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,2047,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,2,2017-10-25T08:28:25.568Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,3644,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,11117,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,3,2017-10-25T08:28:48.221Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1138,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,1700,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,4,2017-10-25T08:29:02.534Z,0,2,training1,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,2056,F3_training_voicing_sague,CENTER_RIGHT,F3_training_voicing_sague,CENTER_RIGHT,1696,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,5,2017-10-25T08:29:14.188Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1074,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,3365,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,6,2017-10-25T08:29:26.471Z,1,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1292,F3_training_place_couepe,CENTER_LEFT,F_training_place_couette,CENTER_RIGHT,2415,touch_object,0,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,7,2017-10-25T08:29:38.022Z,0,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,2824,F3_training_place_couepe,CENTER_LEFT,F3_training_place_couepe,CENTER_LEFT,1415,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,8,2017-10-25T08:29:53.144Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1012,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,1615,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,9,2017-10-25T08:30:03.674Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,977,F3_training_voicing_lambe,CENTER_LEFT,F3_training_voicing_lambe,CENTER_LEFT,1516,touch_object,1,0
C43D92C91EEB483DA28CC34162B6FCE6,Unknown,2017-10-25,"",Children_Assim_french_training_4,1615,1,2017-10-25T08:28:13.000Z,2017-10-25T08:30:27.000Z,10,2017-10-25T08:30:14.057Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1328,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,1849,touch_object,1,0
