uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,1,2017-05-24T12:29:49.043Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2152,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,1196,touch_object,1,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,2,2017-05-24T12:30:00.245Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,2381,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,3274,touch_object,1,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,3,2017-05-24T12:30:13.830Z,1,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,898,F3_pretraining_pouque,CENTER_LEFT,F_pretraining_poule,CENTER_RIGHT,1281,touch_object,0,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,4,2017-05-24T12:30:23.913Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,628,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,19871,touch_object,1,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,5,2017-05-24T12:30:57.572Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,2082,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1870,touch_object,0,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,6,2017-05-24T12:31:09.417Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,681,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1181,touch_object,0,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,7,2017-05-24T12:31:19.149Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,753,F3_training_place_couepe,CENTER_RIGHT,F3_training_place_couepe,CENTER_RIGHT,1264,touch_object,1,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,8,2017-05-24T12:31:29.084Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,730,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,1236,touch_object,1,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,9,2017-05-24T12:31:38.936Z,1,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,581,F3_training_voicing_sague,CENTER_LEFT,F_training_voicing_sac,CENTER_RIGHT,2857,touch_object,0,0
19C109CFE80842528C7618FE3BE9A077,Unknown,2017-05-24,"",Children_Assim_french_training_4,1602,1,2017-05-24T12:29:48.000Z,2017-05-24T12:32:48.000Z,10,2017-05-24T12:31:50.284Z,0,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1828,F3_training_voicing_sague,CENTER_LEFT,F3_training_voicing_sague,CENTER_LEFT,1088,touch_object,1,0
