uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,1,2017-04-29T07:18:58.232Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,3331,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,14493,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,2,2017-04-29T07:19:23.955Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,4092,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,2710,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,3,2017-04-29T07:19:38.705Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,2284,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,2425,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,4,2017-04-29T07:19:55.258Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,3807,F_training_place_couette,CENTER_RIGHT,F_training_place_couette,CENTER_RIGHT,1895,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,5,2017-04-29T07:20:08.873Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1691,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,3981,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,6,2017-04-29T07:20:22.508Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1559,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,1651,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,7,2017-04-29T07:20:36.454Z,1,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1728,F_training_voicing_sac,CENTER_LEFT,F3_training_voicing_sague,CENTER_RIGHT,1792,touch_object,0,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,8,2017-04-29T07:20:47.843Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1753,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1897,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,9,2017-04-29T07:20:59.409Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,2540,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,2308,touch_object,1,0
F0F04466F25841F0B4DB11016D75DB41,Unknown,2017-04-29,"",Children_Assim_french_training_3,1600,1,2017-04-29T07:18:58.000Z,2017-04-29T07:21:27.000Z,10,2017-04-29T07:21:12.177Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1707,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,3014,touch_object,1,0
