uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,1,2017-12-01T15:09:56.456Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2381,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,2200,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,2,2017-12-01T15:10:09.006Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1645,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,7373,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,3,2017-12-01T15:10:25.957Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1661,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,3465,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,4,2017-12-01T15:10:42.538Z,1,2,training1,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,2028,F3_training_voicing_sague,CENTER_RIGHT,F_training_voicing_sac,CENTER_LEFT,25210,touch_object,0,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,5,2017-12-01T15:11:17.660Z,0,2,training1,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1372,F3_training_voicing_sague,CENTER_RIGHT,F3_training_voicing_sague,CENTER_RIGHT,3530,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,6,2017-12-01T15:11:30.444Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1080,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,2789,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,7,2017-12-01T15:11:42.228Z,1,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1025,F3_training_place_couepe,CENTER_LEFT,F_training_place_couette,CENTER_RIGHT,3349,touch_object,0,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,8,2017-12-01T15:11:54.461Z,0,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1109,F3_training_place_couepe,CENTER_LEFT,F3_training_place_couepe,CENTER_LEFT,3714,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,9,2017-12-01T15:12:10.279Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1074,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,1971,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,10,2017-12-01T15:12:21.263Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,826,F3_training_voicing_lambe,CENTER_LEFT,F3_training_voicing_lambe,CENTER_LEFT,2215,touch_object,1,0
F74EC1F093C94A28B19B3011C6A16949,Unknown,2017-12-01,"",Children_Assim_french_training_4,1619,1,2017-12-01T15:09:56.000Z,2017-12-01T15:12:44.000Z,11,2017-12-01T15:12:32.181Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,888,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,1562,touch_object,1,0
