uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,1,2017-06-10T09:38:55.524Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,3627,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,1508,touch_object,1,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,2,2017-06-10T09:39:08.567Z,1,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,4557,F3_pretraining_kime,CENTER_LEFT,F_pretraining_coeur,CENTER_RIGHT,2047,touch_object,0,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,3,2017-06-10T09:39:23.117Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,3309,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,9894,touch_object,1,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,4,2017-06-10T09:39:44.218Z,1,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,389,F3_pretraining_pouque,CENTER_RIGHT,F_pretraining_poule,CENTER_LEFT,1461,touch_object,0,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,5,2017-06-10T09:39:53.985Z,1,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,3723,F3_pretraining_pouque,CENTER_RIGHT,F_pretraining_poule,CENTER_LEFT,2216,touch_object,0,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,6,2017-06-10T09:40:07.803Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,270,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,1243,touch_object,1,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,7,2017-06-10T09:40:21.744Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1893,F_training_place_couette,CENTER_RIGHT,F_training_place_couette,CENTER_RIGHT,1259,touch_object,1,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,8,2017-06-10T09:40:32.770Z,1,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1374,F3_training_voicing_glaze,CENTER_LEFT,F_training_voicing_glace,CENTER_RIGHT,976,touch_object,0,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,9,2017-06-10T09:40:43.004Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,902,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,1060,touch_object,1,0
4A801CA78E6F41DD9C209823316B16BF,Unknown,2017-06-10,"",Children_Assim_french_training_3,1605,1,2017-06-10T09:38:55.000Z,2017-06-10T09:42:17.000Z,10,2017-06-10T09:40:52.872Z,1,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,902,F3_training_voicing_bouge,CENTER_RIGHT,F_training_voicing_bouche,CENTER_LEFT,2160,touch_object,0,0
