uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,1,2017-06-22T08:02:43.872Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,3860,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,1489,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,2,2017-06-22T08:02:57.128Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1119,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,1962,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,3,2017-06-22T08:03:08.172Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,902,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,2799,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,4,2017-06-22T08:03:23.182Z,0,2,training1,countryside,1,2,F_training_place_frites,,F3_training_place_fripes,,,,,,1083,F_training_place_frites,CENTER_RIGHT,F_training_place_frites,CENTER_RIGHT,1690,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,5,2017-06-22T08:03:33.856Z,1,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1274,F3_training_voicing_glaze,CENTER_LEFT,F_training_voicing_glace,CENTER_RIGHT,1756,touch_object,0,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,6,2017-06-22T08:03:44.789Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,648,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,1496,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,7,2017-06-22T08:03:54.856Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1080,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,1770,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,8,2017-06-22T08:04:08.053Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,920,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1095,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,9,2017-06-22T08:04:17.941Z,1,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,803,F3_training_place_plampe,CENTER_LEFT,F_training_place_plante,CENTER_RIGHT,1210,touch_object,0,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,10,2017-06-22T08:04:27.857Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,952,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,2708,touch_object,1,0
438ABCC16CD5403F80A2642B1A9BFBE1,Unknown,2017-06-22,"",Children_Assim_french_training_3_alt,1607,1,2017-06-22T08:02:43.000Z,2017-06-22T08:04:51.000Z,11,2017-06-22T08:04:39.409Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1107,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1229,touch_object,1,0
