uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,1,2017-12-05T16:08:49.532Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,3040,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,1297,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,2,2017-12-05T16:09:01.871Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,3176,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,9589,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,3,2017-12-05T16:09:22.505Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1476,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,3548,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,4,2017-12-05T16:09:40.230Z,1,2,training1,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1189,F3_training_voicing_sague,CENTER_RIGHT,F_training_voicing_sac,CENTER_LEFT,1483,touch_object,0,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,5,2017-12-05T16:09:50.822Z,0,2,training1,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1740,F3_training_voicing_sague,CENTER_RIGHT,F3_training_voicing_sague,CENTER_RIGHT,2451,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,6,2017-12-05T16:10:02.907Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,4189,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,1629,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,7,2017-12-05T16:10:16.616Z,1,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,2395,F3_training_place_couepe,CENTER_LEFT,F_training_place_couette,CENTER_RIGHT,8701,touch_object,0,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,8,2017-12-05T16:10:35.541Z,0,2,training1,countryside,3,2,F_training_place_couette,,F3_training_place_couepe,,,,,,3710,F3_training_place_couepe,CENTER_LEFT,F3_training_place_couepe,CENTER_LEFT,5396,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,9,2017-12-05T16:10:54.928Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,2279,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,1347,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,10,2017-12-05T16:11:06.493Z,1,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,3060,F3_training_voicing_lambe,CENTER_LEFT,F_training_voicing_lampe,CENTER_RIGHT,8446,touch_object,0,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,11,2017-12-05T16:11:25.866Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,2612,F3_training_voicing_lambe,CENTER_LEFT,F3_training_voicing_lambe,CENTER_LEFT,7863,touch_object,1,0
057152860B364EAB8CB196E2A36975BE,Unknown,2017-12-05,"",Children_Assim_french_training_4,1621,1,2017-12-05T16:08:49.000Z,2017-12-05T16:11:59.000Z,12,2017-12-05T16:11:44.213Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,3211,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,1932,touch_object,1,0
