uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,1,2017-03-30T07:53:27.767Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2691,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,1475,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,2,2017-03-30T07:53:39.811Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,987,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,13177,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,3,2017-03-30T07:54:01.894Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,2591,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,2690,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,4,2017-03-30T07:54:17.483Z,1,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,1897,F3_training_place_tepe,CENTER_RIGHT,F_training_place_tete,CENTER_LEFT,2074,touch_object,0,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,5,2017-03-30T07:54:29.329Z,0,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,2381,F3_training_place_tepe,CENTER_RIGHT,F3_training_place_tepe,CENTER_RIGHT,10509,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,6,2017-03-30T07:54:50.164Z,1,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,2167,F_training_voicing_bouche,CENTER_LEFT,F3_training_voicing_bouge,CENTER_RIGHT,2147,touch_object,0,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,7,2017-03-30T07:55:02.381Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1734,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,1267,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,8,2017-03-30T07:55:13.300Z,0,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1310,F3_training_voicing_sague,CENTER_LEFT,F3_training_voicing_sague,CENTER_LEFT,4525,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,9,2017-03-30T07:55:29.271Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,2014,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,1709,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,10,2017-03-30T07:55:40.883Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1483,F3_training_voicing_lambe,CENTER_RIGHT,F3_training_voicing_lambe,CENTER_RIGHT,1989,touch_object,1,0
12F2DA8CADB94AFC82FE967AB72C2AEA,Unknown,2017-03-30,"",Children_Assim_french_training_4,1122,1,2017-03-30T07:53:27.000Z,2017-03-30T07:56:05.000Z,11,2017-03-30T07:55:52.300Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1068,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,2299,touch_object,1,0
