uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,1,2017-04-11T13:59:50.205Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,6097,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,1444,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,2,2017-04-11T14:00:05.689Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1424,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,2542,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,3,2017-04-11T14:00:17.594Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1224,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,2009,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,4,2017-04-11T14:00:34.036Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1575,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1589,touch_object,0,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,5,2017-04-11T14:00:45.098Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1851,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1198,touch_object,0,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,6,2017-04-11T14:00:56.030Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,2454,F3_training_place_couepe,CENTER_RIGHT,F3_training_place_couepe,CENTER_RIGHT,13584,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,7,2017-04-11T14:01:19.998Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1425,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,2671,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,8,2017-04-11T14:01:31.999Z,0,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,3119,F3_training_voicing_sague,CENTER_LEFT,F3_training_voicing_sague,CENTER_LEFT,1991,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,9,2017-04-11T14:01:51.995Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1342,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,2364,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,10,2017-04-11T14:02:03.617Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1369,F3_training_voicing_lambe,CENTER_RIGHT,F3_training_voicing_lambe,CENTER_RIGHT,1964,touch_object,1,0
C8DF7F945E9A422CBCD4A20AD9DBF884,Unknown,2017-04-11,"",Children_Assim_french_training_4,1135,1,2017-04-11T13:59:49.000Z,2017-04-11T14:02:28.000Z,11,2017-04-11T14:02:14.834Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1106,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,1957,touch_object,1,0
