uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,1,2017-03-30T07:43:59.129Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,1970,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,2572,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,2,2017-03-30T07:44:11.578Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1001,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,6485,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,3,2017-03-30T07:44:26.978Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,881,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,1656,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,4,2017-03-30T07:44:39.484Z,0,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,817,F_training_place_tete,CENTER_RIGHT,F_training_place_tete,CENTER_RIGHT,3588,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,5,2017-03-30T07:44:51.778Z,1,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,948,F3_training_voicing_glaze,CENTER_LEFT,F_training_voicing_glace,CENTER_RIGHT,2023,touch_object,0,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,6,2017-03-30T07:45:02.663Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,582,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,2736,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,7,2017-03-30T07:45:13.862Z,1,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,714,F3_training_voicing_bouge,CENTER_RIGHT,F_training_voicing_bouche,CENTER_LEFT,3860,touch_object,0,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,8,2017-03-30T07:45:26.314Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,606,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,1639,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,9,2017-03-30T07:45:39.352Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,882,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1734,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,10,2017-03-30T07:45:49.850Z,1,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,2030,F3_training_place_plampe,CENTER_LEFT,F_training_place_plante,CENTER_RIGHT,1336,touch_object,0,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,11,2017-03-30T07:46:01.132Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,2538,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,1657,touch_object,1,0
1392F37C68B24C9986E0985615AF5C66,Unknown,2017-03-30,"",Children_Assim_french_training_3,1121,1,2017-03-30T07:43:59.000Z,2017-03-30T07:46:26.000Z,12,2017-03-30T07:46:13.250Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1053,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1969,touch_object,1,0
