uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,1,2017-03-31T08:53:50.609Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,10194,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,2513,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,2,2017-03-31T08:54:11.184Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1691,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,2925,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,3,2017-03-31T08:54:23.732Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,845,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,11359,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,4,2017-03-31T08:54:49.843Z,0,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,1041,F_training_place_tete,CENTER_RIGHT,F_training_place_tete,CENTER_RIGHT,2009,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,5,2017-03-31T08:55:00.768Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1067,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,3214,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,6,2017-03-31T08:55:12.970Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1428,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,1689,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,7,2017-03-31T08:55:27.164Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1283,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1882,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,8,2017-03-31T08:55:38.237Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,995,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,1793,touch_object,1,0
45B7406E25FA461D80495A9A941D9B25,Unknown,2017-03-31,"",Children_Assim_french_training_3,1132,1,2017-03-31T08:53:50.000Z,2017-03-31T08:56:01.000Z,9,2017-03-31T08:55:48.922Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1410,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1538,touch_object,1,0
