uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,1,2017-04-29T07:56:56.131Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2562,F_pretraining_balle,CENTER_RIGHT,F_pretraining_balle,CENTER_RIGHT,2256,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,2,2017-04-29T07:57:08.874Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,1272,F3_pretraining_kime,CENTER_RIGHT,F3_pretraining_kime,CENTER_RIGHT,1743,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,3,2017-04-29T07:57:19.795Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1044,F3_pretraining_pouque,CENTER_LEFT,F3_pretraining_pouque,CENTER_LEFT,1574,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,4,2017-04-29T07:57:35.594Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1211,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,1949,touch_object,0,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,5,2017-04-29T07:57:46.679Z,1,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,995,F3_training_place_couepe,CENTER_RIGHT,F_training_place_couette,CENTER_LEFT,2044,touch_object,0,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,6,2017-04-29T07:57:57.629Z,0,2,training1,countryside,1,2,F_training_place_couette,,F3_training_place_couepe,,,,,,1658,F3_training_place_couepe,CENTER_RIGHT,F3_training_place_couepe,CENTER_RIGHT,1541,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,7,2017-04-29T07:58:08.731Z,0,2,training1,countryside,2,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1460,F_training_voicing_bouche,CENTER_LEFT,F_training_voicing_bouche,CENTER_LEFT,6046,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,8,2017-04-29T07:58:24.164Z,0,2,training1,countryside,3,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1123,F3_training_voicing_sague,CENTER_LEFT,F3_training_voicing_sague,CENTER_LEFT,1576,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,9,2017-04-29T07:58:38.470Z,0,3,training2,countryside,1,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1146,F_training_voicing_glace,CENTER_RIGHT,F_training_voicing_glace,CENTER_RIGHT,2880,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,10,2017-04-29T07:58:50.382Z,0,3,training2,countryside,2,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1866,F3_training_voicing_lambe,CENTER_RIGHT,F3_training_voicing_lambe,CENTER_RIGHT,1877,touch_object,1,0
3C9AAAA7985F444EA8A2C8099BF2B1D3,Unknown,2017-04-29,"",Children_Assim_french_training_4,1140,1,2017-04-29T07:56:55.000Z,2017-04-29T07:59:14.000Z,11,2017-04-29T07:59:02.032Z,0,3,training2,countryside,3,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1044,F_training_place_plante,CENTER_LEFT,F_training_place_plante,CENTER_LEFT,2153,touch_object,1,0
