uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,1,2017-03-30T07:33:29.524Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,2308,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,6011,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,2,2017-03-30T07:33:45.761Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,2463,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,40697,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,3,2017-03-30T07:34:36.846Z,1,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,2235,F3_pretraining_pouque,CENTER_RIGHT,F_pretraining_poule,CENTER_LEFT,3269,touch_object,0,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,4,2017-03-30T07:34:50.264Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,4331,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,10106,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,5,2017-03-30T07:35:17.341Z,0,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,1253,F_training_place_tete,CENTER_RIGHT,F_training_place_tete,CENTER_RIGHT,2224,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,6,2017-03-30T07:35:28.713Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,1007,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,2528,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,7,2017-03-30T07:35:40.198Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1332,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,2128,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,8,2017-03-30T07:35:55.093Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1286,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,1552,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,9,2017-03-30T07:36:05.850Z,1,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1034,F3_training_place_plampe,CENTER_LEFT,F_training_place_plante,CENTER_RIGHT,2242,touch_object,0,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,10,2017-03-30T07:36:17.017Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,2107,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,13643,touch_object,1,0
3F0C2C5AEE4845DF89855B3B1AD06E9D,Unknown,2017-03-30,"",Children_Assim_french_training_3,1120,1,2017-03-30T07:33:29.000Z,2017-03-30T07:36:55.000Z,11,2017-03-30T07:36:40.685Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,1556,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1840,touch_object,1,0
