uuid,device,date,config_scenario,config_profile,subject_id,session_number,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object1_touch_diff_time,object2_name,object2_touch_diff_time,object3_name,object3_touch_diff_time,object4_name,object4_touch_diff_time,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,stage_end,correct,feedback
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,1,2017-03-31T09:03:25.023Z,0,1,pretraining,countryside,1,2,F_pretraining_balle,,F3_pretraining_moutte,,,,,,7324,F_pretraining_balle,CENTER_LEFT,F_pretraining_balle,CENTER_LEFT,2175,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,2,2017-03-31T09:03:42.433Z,0,1,pretraining,countryside,2,2,F_pretraining_coeur,,F3_pretraining_kime,,,,,,3437,F3_pretraining_kime,CENTER_LEFT,F3_pretraining_kime,CENTER_LEFT,13163,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,3,2017-03-31T09:04:06.949Z,0,1,pretraining,countryside,3,2,F_pretraining_poule,,F3_pretraining_pouque,,,,,,1517,F3_pretraining_pouque,CENTER_RIGHT,F3_pretraining_pouque,CENTER_RIGHT,6926,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,4,2017-03-31T09:04:27.492Z,0,2,training1,countryside,1,2,F_training_place_tete,,F3_training_place_tepe,,,,,,912,F_training_place_tete,CENTER_RIGHT,F_training_place_tete,CENTER_RIGHT,1889,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,5,2017-03-31T09:04:38.184Z,1,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,787,F3_training_voicing_glaze,CENTER_LEFT,F_training_voicing_glace,CENTER_RIGHT,1597,touch_object,0,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,6,2017-03-31T09:04:48.518Z,0,2,training1,countryside,2,2,F_training_voicing_glace,,F3_training_voicing_glaze,,,,,,2286,F3_training_voicing_glaze,CENTER_LEFT,F3_training_voicing_glaze,CENTER_LEFT,3489,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,7,2017-03-31T09:05:02.201Z,0,2,training1,countryside,3,2,F_training_voicing_bouche,,F3_training_voicing_bouge,,,,,,1642,F3_training_voicing_bouge,CENTER_RIGHT,F3_training_voicing_bouge,CENTER_RIGHT,3024,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,8,2017-03-31T09:05:17.361Z,0,3,training2,countryside,1,2,F_training_voicing_sac,,F3_training_voicing_sague,,,,,,1034,F_training_voicing_sac,CENTER_LEFT,F_training_voicing_sac,CENTER_LEFT,3776,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,9,2017-03-31T09:05:30.086Z,1,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,1125,F3_training_place_plampe,CENTER_LEFT,F_training_place_plante,CENTER_RIGHT,8034,touch_object,0,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,10,2017-03-31T09:05:47.170Z,0,3,training2,countryside,2,2,F_training_place_plante,,F3_training_place_plampe,,,,,,783,F3_training_place_plampe,CENTER_LEFT,F3_training_place_plampe,CENTER_LEFT,1491,touch_object,1,0
F5808D059D2247909DF5D50597504934,Unknown,2017-03-31,"",Children_Assim_french_training_3,1133,1,2017-03-31T09:03:24.000Z,2017-03-31T09:06:11.000Z,11,2017-03-31T09:05:57.339Z,0,3,training2,countryside,3,2,F_training_voicing_lampe,,F3_training_voicing_lambe,,,,,,917,F_training_voicing_lampe,CENTER_RIGHT,F_training_voicing_lampe,CENTER_RIGHT,1802,touch_object,1,0
