subject_id,word_original,stage,word,knows
1600,assiette,unused,[eng],2
1600,avion,unused,[eng],2
1600,bateau,unused,[eng],2
1600,bisous,unused,[eng],2
1600,boite,test,boipe,2
1600,botte,test,bope,2
1600,bouche,training,bouche,2
1600,brosse,test,broze,2
1600,bus,unused,[eng],2
1600,camion,unused,[eng],2
1600,carte,unused,[eng],2
1600,chaine,test,chaime,2
1600,chaise,test,chaisse,2
1600,chapeau,unused,[eng],2
1600,chaussette,unused,[eng],2
1600,clown,test,clowm,2
1600,corde,test,corbe,2
1600,couche,test,couge,2
1600,couette,training,couette,2
1600,crepe,test,crebe,2
1600,crotte,test,crope,2
1600,cuillere,unused,[eng],2
1600,douche,test,douge,2
1600,fraise,test,fraisse,2
1600,frites,training,frites,2
1600,fruit,unused,[eng],2
1600,gateau,unused,[eng],2
1600,glace,training,glace,2
1600,goutte,test,goupe,2
1600,lait,unused,[eng],2
1600,lampe,training,lampe,2
1600,langue,test,lanque,2
1600,lit,unused,[eng],2
1600,livre,unused,[eng],2
1600,lune,test,lume,2
1600,manteau,unused,[eng],2
1600,monde,test,mombe,2
1600,mouton,unused,[eng],2
1600,noix,unused,[eng],2
1600,nuage,unused,[eng],2
1600,pates,test,papes,2
1600,pied,unused,[eng],2
1600,plante,training,plante,2
1600,porte,test,porde,2
1600,raisin,unused,[eng],2
1600,rat,unused,[eng],2
1600,reine,test,reime,2
1600,robe,test,rope,2
1600,sac,training,sac,2
1600,savon,unused,[eng],2
1600,singe,test,sinche,2
1600,soupe,unused,[eng],2
1600,stylo,unused,[eng],2
1600,tasse,test,taze,2
1600,tete,training,tete,2
1600,train,unused,[eng],2
1600,vache,test,vage,2
1600,ventilateur,unused,[eng],2
1600,viande,test,viambe,2
