subject_id,word_original,stage,word,knows
1616,assiette,unused,[eng],2
1616,avion,unused,[eng],2
1616,bateau,unused,[eng],2
1616,bisous,unused,[eng],2
1616,boite,test,boipe,2
1616,botte,test,bope,2
1616,bouche,training,bouche,2
1616,brosse,test,broze,2
1616,bus,unused,[eng],2
1616,camion,unused,[eng],2
1616,carte,unused,[eng],2
1616,chaine,test,chaime,2
1616,chaise,test,chaisse,2
1616,chapeau,unused,[eng],2
1616,chaussette,unused,[eng],2
1616,clown,test,clowm,2
1616,corde,test,corbe,2
1616,couche,test,couge,2
1616,couette,training,couette,2
1616,crepe,test,crebe,2
1616,crotte,test,crope,2
1616,cuillere,unused,[eng],2
1616,douche,test,douge,2
1616,fraise,test,fraisse,2
1616,frites,training,frites,2
1616,fruit,unused,[eng],2
1616,gateau,unused,[eng],2
1616,glace,training,glace,2
1616,goutte,test,goupe,2
1616,lait,unused,[eng],2
1616,lampe,training,lampe,2
1616,langue,test,lanque,2
1616,lit,unused,[eng],2
1616,livre,unused,[eng],2
1616,lune,test,lume,2
1616,manteau,unused,[eng],2
1616,monde,test,mombe,2
1616,mouton,unused,[eng],2
1616,noix,unused,[eng],2
1616,nuage,unused,[eng],2
1616,pates,test,papes,2
1616,pied,unused,[eng],2
1616,plante,training,plante,2
1616,porte,test,porde,2
1616,raisin,unused,[eng],2
1616,rat,unused,[eng],2
1616,reine,test,reime,2
1616,robe,test,rope,2
1616,sac,training,sac,2
1616,savon,unused,[eng],2
1616,singe,test,sinche,2
1616,soupe,unused,[eng],2
1616,stylo,unused,[eng],2
1616,tasse,test,taze,2
1616,tete,training,tete,2
1616,train,unused,[eng],2
1616,vache,test,vage,2
1616,ventilateur,unused,[eng],0
1616,viande,test,viambe,2
